,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94660883311.51971,94660887351.66531,True,,9,94667886298.43,32921657168.493446,,2025-08-27T19:48:00.000Z,0.3477595038375694,967513235.6115819,-39.6676,-0.50463594,-1.10428719,-1.43860049,8.04461615,27.00624327,26.25046073,32919221813.240147,0.8468,32919223218.24,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:49:17.955345
9,2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,,10,37997904336.0,32871311375.120365,,2025-08-27T19:47:00.000Z,0.8650822183363782,1157978347.2617748,-30.3528,-0.80979731,-0.31254859,-2.38034854,8.89226522,53.11465399,19.24869202,30904968616.041775,0.795,38928699825.14,,2025-08-27T19:47:00.000Z,,,,,,2025-08-27 14:49:17.955345
10,1975,Chainlink,LINK,chainlink,2071,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-27T19:48:00.000Z,24.26289560571552,1333923551.3242402,-29.4508,-0.86928881,-0.01983937,-6.88469598,33.87615734,82.1566923,59.82572181,16452668793.334742,0.4232,24262895605.72,,2025-08-27T19:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-27 14:49:17.955345
11,32196,Hyperliquid,HYPE,hyperliquid,136,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,16342856274.991858,,2025-08-27T19:47:00.000Z,48.94071256223449,422268121.4580321,20.9665,-2.3196758,1.6011385,14.44993847,9.36187127,29.976364,53.1737108,16342683073.810099,0.4204,48940712562.23,,2025-08-27T19:47:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-27 14:49:17.955345
12,29470,Ethena USDe,USDe,ethena-usde,201,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12221525933.012127,12221525933.012127,True,,13,,,,2025-08-27T19:47:00.000Z,1.0006108312763835,210711326.79075652,-17.0271,-0.00466054,-0.02352339,-0.01479874,-0.01728713,0.05644296,0.11354226,12228991223.297142,0.3146,12228991223.3,,2025-08-27T19:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-27 14:49:17.955345
13,20947,Sui,SUI,sui,751,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,12213721252.37294,,2025-08-27T19:48:00.000Z,3.4777858474531853,1046936411.1367134,-30.5528,-0.67256227,0.58204693,-2.68481702,-12.67100651,25.68658699,-1.43241678,12213721252.372934,0.3143,34777858474.53,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:49:17.955345
14,512,Stellar,XLM,stellar,742,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351429924.43751,50001786889.0645,False,,15,31531408660.0,12088660940.466827,,2025-08-27T19:48:00.000Z,0.38338474093617697,446240378.79618657,19.1885,-0.67236737,-2.92552189,-5.67664563,-8.24805724,61.06314833,36.97778059,12019659839.559181,0.3092,19169929750.96,,2025-08-27T19:48:00.000Z,,,,,,2025-08-27 14:49:17.955345
0,1,Bitcoin,BTC,bitcoin,12294,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19912415.0,19912415.0,False,,1,,,,2025-08-27T19:42:00.000Z,112171.37985046473,61739759830.3548,-22.301,-0.10619305,1.12138293,-1.56568265,-4.81646239,4.54992329,6.06386874,2233603066705.092,57.4526,2355598976859.76,,2025-08-27T19:42:00.000Z,,,,,,2025-08-27 14:44:21.109697
1,1027,Ethereum,ETH,ethereum,10476,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706917.57157648,120706917.57157648,True,,2,,,,2025-08-27T19:43:00.000Z,4575.475796322528,41858278600.88681,-31.8141,-0.91621292,0.27021617,5.59557148,21.08039213,87.91701364,73.32289578,552291579797.4467,14.206,552291579797.45,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
2,52,XRP,XRP,xrp,1682,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,3,,,,2025-08-27T19:43:00.000Z,3.018237829101966,6516325903.971783,-12.0878,-0.23815773,-0.06544571,2.12900918,-4.2161424,37.97220231,33.64866494,179531619434.8495,4.6179,301823782910.2,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
3,825,Tether USDt,USDT,tether,143029,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167205509216.55893,169734243945.7464,True,,4,,,,2025-08-27T19:42:00.000Z,1.0001000111313436,117065483751.11339,-25.9505,0.00462862,-0.01134928,0.00406463,0.01239314,-0.0174493,0.00978475,167222231628.70258,4.3013,169751219259.51,,2025-08-27T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-27 14:44:21.109697
4,1839,BNB,BNB,bnb,2685,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287198.05,139287198.05,False,,5,,,,2025-08-27T19:42:00.000Z,862.3776691570757,2284153691.104916,-25.0162,-0.37919325,0.50148835,-0.65465192,3.60016145,33.28247272,27.84608507,120118169197.77899,3.0897,120118169197.78,,2025-08-27T19:42:00.000Z,,,,,,2025-08-27 14:44:21.109697
5,5426,Solana,SOL,solana,976,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,540674351.019961,608473877.5869364,True,,6,525236893.3,108921280245.84972,,2025-08-27T19:43:00.000Z,207.37553213657642,11003507458.931797,16.235,-1.78720029,5.82841626,11.56288224,12.01627165,37.252329,24.45239061,112122631255.36252,2.884,126182594155.8,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
6,3408,USDC,USDC,usd-coin,30887,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",,69238806129.02036,69238806129.02036,False,,7,60901219650.23,60895509672.382256,,2025-08-27T19:42:00.000Z,0.9999062419787232,16687410119.078863,-22.4763,0.00721512,-0.00532378,-0.00666135,0.01083001,0.0042991,0.01401857,69232314435.56213,1.7808,69232314435.56,,2025-08-27T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-27 14:44:21.109697
7,74,Dogecoin,DOGE,dogecoin,1277,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150695936383.7052,150695936383.70526,True,,8,,,,2025-08-27T19:42:00.000Z,0.22086047149399574,1975415593.9181478,-32.8088,-0.60306031,1.19057551,0.4101921,-3.59252098,34.73282298,2.38167252,33282775561.93432,0.8561,33282775561.93,,2025-08-27T19:42:00.000Z,,,,,,2025-08-27 14:44:21.109697
8,1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94660883311.51971,94660887351.66531,True,,9,94667886298.43,32922039075.178333,,2025-08-27T19:43:00.000Z,0.34776353801113996,966840517.9377085,-39.9973,-0.51197599,-1.10685868,-1.43038581,7.8083947,27.21404805,26.22246604,32919603691.67377,0.8468,32919605096.69,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
9,2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,,10,37997904336.0,32909282460.29316,,2025-08-27T19:43:00.000Z,0.8660815125300009,1158541081.2073698,-30.3915,-0.67689273,-0.18643564,-2.14288195,8.8103438,53.28259831,19.4512277,30940668292.9482,0.7957,38973668063.85,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
10,1975,Chainlink,LINK,chainlink,2071,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,,11,,,,2025-08-27T19:43:00.000Z,24.298354379312677,1349447767.431083,-28.7254,-0.65218602,0.13235918,-6.68347342,33.57087434,82.39409786,60.1450215,16476713386.663267,0.4238,24298354379.31,,2025-08-27T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-27 14:44:21.109697
11,32196,Hyperliquid,HYPE,hyperliquid,136,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,16336876490.955427,,2025-08-27T19:42:00.000Z,48.92280535637116,420870594.9503069,20.2715,-2.53779786,1.54734409,14.8315111,8.48558669,29.79989565,53.28414327,16336703353.147272,0.4202,48922805356.37,,2025-08-27T19:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-27 14:44:21.109697
12,20947,Sui,SUI,sui,751,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,13,3511924479.57,12227390694.096199,,2025-08-27T19:43:00.000Z,3.4816781412091524,1047682954.099381,-30.6442,-0.56077092,0.77958669,-2.54109222,-12.90866625,25.77152779,-1.17308418,12227390694.096193,0.3146,34816781412.09,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
13,29470,Ethena USDe,USDe,ethena-usde,201,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",,12221525933.012127,12221525933.012127,True,,14,,,,2025-08-27T19:42:00.000Z,1.0007826567786948,211257723.71813843,-17.0573,0.01038745,0.00174939,0.00849468,-5.2e-07,0.07704782,0.13168938,12231091193.129593,0.3146,12231091193.13,,2025-08-27T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-27 14:44:21.109697
14,512,Stellar,XLM,stellar,742,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351429924.43751,50001786889.0645,False,,15,31531408660.0,12098398255.66246,,2025-08-27T19:43:00.000Z,0.38369355413575934,446781738.1688736,19.452,-0.61741186,-2.81011835,-5.41987477,-8.63301239,61.20841754,37.20119854,12029341574.94563,0.3094,19185370968.91,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:44:21.109697
0,1,Bitcoin,BTC,bitcoin,12294,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19912415.0,19912415.0,False,,1,,,,2025-08-27T19:43:00.000Z,112158.34222686099,61740559720.63281,-22.4029,-0.11436717,1.09458066,-1.58985406,-4.81282168,4.5359802,6.10002878,2233343456133.2803,57.4459,2355325186764.08,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:45:17.111312
1,1027,Ethereum,ETH,ethereum,10476,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120706917.57157648,120706917.57157648,True,,2,,,,2025-08-27T19:43:00.000Z,4575.475796322528,41858278600.88681,-31.8141,-0.91621292,0.27021617,5.59557148,21.08039213,87.91701364,73.32289578,552291579797.4467,14.206,552291579797.45,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:45:17.111312
2,52,XRP,XRP,xrp,1682,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,,3,,,,2025-08-27T19:44:00.000Z,3.0181360471083662,6512091970.410143,-12.1664,-0.23429844,-0.02515094,2.12525601,-4.18622307,37.9665813,33.6392525,179525565211.4334,4.6177,301813604710.84,,2025-08-27T19:44:00.000Z,,,,,,2025-08-27 14:45:17.111312
3,825,Tether USDt,USDT,tether,143029,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",,167205509216.55893,169734243945.7464,True,,4,,,,2025-08-27T19:43:00.000Z,1.000067853980886,116926081741.3139,-25.4679,-0.00014869,0.00253629,0.00942575,0.0058124,-0.02107382,0.00987289,167216854775.98535,4.3011,169745761089.89,,2025-08-27T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-27 14:45:17.111312
4,1839,BNB,BNB,bnb,2685,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287198.05,139287198.05,False,,5,,,,2025-08-27T19:43:00.000Z,862.3698215083759,2283524789.9275126,-24.7916,-0.38132871,0.44635991,-0.63731359,3.59933207,33.27572069,27.85694044,120117076120.78032,3.0896,120117076120.78,,2025-08-27T19:43:00.000Z,,,,,,2025-08-27 14:45:17.111312
